drift_event_id,control_name,control_type,severity,change_type,status,baseline_value,current_value,change_date,change_hour,operator_name,operator_email,approver_name,approver_email,change_reason,compliance_impact,is_regression,is_off_hours,risk_score,score_breakdown,classification
DRF00359,Control-92,Firewall,Critical,Modify,Remediated,enabled=True,enabled=False,2026-01-29 10:54:40,10,Timothy Iyer,timothy.iyer@company.com,Matthew Jackson,matthew.jackson@company.com,Security Update,GD,True,False,70,"{""severity"": 40, ""status"": -10, ""change_type"": 10, ""regression"": 20, ""off_hours"": 0, ""compliance_impact"": 10}",CRITICAL_DRIFT
DRF00458,Control-94,DLP,Low,Rollback,Remediated,enabled=True,enabled=True,2026-01-30 10:54:40,10,Leila Martin,leila.martin@company.com,Eric Smith,eric.smith@company.com,Policy Change,NI,False,False,5,"{""severity"": 5, ""status"": -10, ""change_type"": 0, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",BENIGN
DRF00182,Control-8,Access_Control,Info,Remove,Mitigated,enabled=True,enabled=False,2026-01-30 10:54:40,10,Gary Rodriguez,gary.rodriguez@company.com,Nisha Sharma,nisha.sharma@company.com,Security Update,PC,True,False,35,"{""severity"": 0, ""status"": 5, ""change_type"": 20, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",BENIGN
DRF00154,Control-34,Data_Protection,Low,Modify,Remediated,enabled=True,enabled=False,2026-01-30 10:54:40,10,William Verma,william.verma@company.com,Akshay Lopez,akshay.lopez@company.com,Troubleshooting,,True,False,5,"{""severity"": 5, ""status"": -10, ""change_type"": 10, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 0}",BENIGN
DRF00203,Control-22,Encryption,Medium,Rollback,Under_Review,enabled=True,enabled=True,2026-01-31 10:54:40,10,Edward Das,edward.das@company.com,Gary Young,gary.young@company.com,Emergency Fix,CI,False,False,40,"{""severity"": 15, ""status"": 15, ""change_type"": 0, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",MEDIUM_DRIFT
DRF00013,Control-59,Logging,Low,Modify,Under_Review,enabled=True,enabled=False,2026-01-31 10:54:40,10,Amara Singh,amara.singh@company.com,Jacob Garcia,jacob.garcia@company.com,Policy Change,GD,True,False,40,"{""severity"": 5, ""status"": 15, ""change_type"": 10, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",MEDIUM_DRIFT
DRF00443,Control-35,Cloud_Security,Medium,Disable,Compliant,enabled=False,enabled=True,2026-01-31 10:54:40,10,Fatima Gonzalez,fatima.gonzalez@company.com,Ryan Reddy,ryan.reddy@company.com,Emergency Fix,GD,False,False,40,"{""severity"": 15, ""status"": -10, ""change_type"": 25, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",MEDIUM_DRIFT
DRF00170,Control-3,Endpoint,Critical,Rollback,Remediated,enabled=True,enabled=False,2026-01-31 10:54:40,10,Varun Lopez,varun.lopez@company.com,Maria Miller,maria.miller@company.com,Security Update,CI,True,False,60,"{""severity"": 40, ""status"": -10, ""change_type"": 0, ""regression"": 20, ""off_hours"": 0, ""compliance_impact"": 10}",HIGH_DRIFT
DRF00098,Control-84,Encryption,Info,Update,Compliant,enabled=True,enabled=True,2026-01-31 10:54:40,10,Shruti Ramirez,shruti.ramirez@company.com,Daniel Bhat,daniel.bhat@company.com,Security Update,GD,False,False,5,"{""severity"": 0, ""status"": -10, ""change_type"": 5, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",BENIGN
DRF00355,Control-56,Firewall,Info,Remove,Compliant,enabled=True,enabled=False,2026-01-31 10:54:40,10,Riya Smith,riya.smith@company.com,Yuki Iyer,yuki.iyer@company.com,Policy Change,NI,True,False,20,"{""severity"": 0, ""status"": -10, ""change_type"": 20, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",BENIGN
DRF00342,Control-54,DLP,Medium,Remove,Compliant,enabled=False,enabled=False,2026-01-31 10:54:40,10,Brian Gupta,brian.gupta@company.com,Karan White,karan.white@company.com,Security Update,NI,True,False,45,"{""severity"": 15, ""status"": -10, ""change_type"": 20, ""regression"": 10, ""off_hours"": 0, ""compliance_impact"": 10}",MEDIUM_DRIFT
DRF00307,Control-17,Encryption,Low,Enable,Mitigated,enabled=False,enabled=True,2026-01-31 10:54:40,10,Daniel Anderson,daniel.anderson@company.com,Nadia Mishra,nadia.mishra@company.com,Emergency Fix,,False,False,5,"{""severity"": 5, ""status"": 5, ""change_type"": -5, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 0}",BENIGN
DRF00324,Control-9,Logging,High,Update,Remediated,enabled=False,enabled=False,2026-02-01 10:54:40,10,Christopher Mishra,christopher.mishra@company.com,Varun Bhat,varun.bhat@company.com,Troubleshooting,,True,False,45,"{""severity"": 30, ""status"": -10, ""change_type"": 5, ""regression"": 20, ""off_hours"": 0, ""compliance_impact"": 0}",MEDIUM_DRIFT
DRF00280,Control-20,Encryption,Medium,Disable,Compliant,enabled=True,enabled=False,2026-02-01 10:54:40,10,Sophia Singh,sophia.singh@company.com,Jacob Iyer,jacob.iyer@company.com,Emergency Fix,GD,True,False,50,"{""severity"": 15, ""status"": -10, ""change_type"": 25, ""regression"": 10, ""off_hours"": 0, ""compliance_impact"": 10}",MEDIUM_DRIFT
DRF00340,Control-78,Vulnerability,Critical,Modify,Mitigated,enabled=False,enabled=True,2026-02-01 10:54:40,10,Shruti Jackson,shruti.jackson@company.com,Kenneth Lopez,kenneth.lopez@company.com,Troubleshooting,IS,False,False,65,"{""severity"": 40, ""status"": 5, ""change_type"": 10, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",HIGH_DRIFT
DRF00191,Control-62,Firewall,Low,Enable,Under_Review,enabled=True,enabled=True,2026-02-01 10:54:40,10,Fatima Sharma,fatima.sharma@company.com,Eric Ghosh,eric.ghosh@company.com,Security Update,CI,False,False,25,"{""severity"": 5, ""status"": 15, ""change_type"": -5, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",BENIGN
DRF00045,Control-14,Endpoint,Medium,Rollback,Compliant,enabled=True,enabled=True,2026-02-01 10:54:40,10,Ryan Taylor,ryan.taylor@company.com,Edward Thompson,edward.thompson@company.com,Performance Tuning,CI,False,False,15,"{""severity"": 15, ""status"": -10, ""change_type"": 0, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",BENIGN
DRF00332,Control-88,Endpoint,High,Remove,Remediated,enabled=False,enabled=False,2026-02-02 10:54:40,10,Leila Lee,leila.lee@company.com,Yuki Das,yuki.das@company.com,Policy Change,,True,False,60,"{""severity"": 30, ""status"": -10, ""change_type"": 20, ""regression"": 20, ""off_hours"": 0, ""compliance_impact"": 0}",HIGH_DRIFT
DRF00389,Control-96,Cloud_Security,High,Disable,Under_Review,enabled=False,enabled=False,2026-02-02 10:54:40,10,Rajesh Das,rajesh.das@company.com,Nisha Wilson,nisha.wilson@company.com,Emergency Fix,NI,True,False,100,"{""severity"": 30, ""status"": 15, ""change_type"": 25, ""regression"": 20, ""off_hours"": 0, ""compliance_impact"": 10}",HIGH_DRIFT
DRF00441,Control-17,Logging,Medium,Modify,Drifted,enabled=False,enabled=True,2026-02-02 10:54:40,10,Neha Gonzalez,neha.gonzalez@company.com,Nisha Das,nisha.das@company.com,Performance Tuning,GD,False,False,65,"{""severity"": 15, ""status"": 30, ""change_type"": 10, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",MEDIUM_DRIFT
DRF00466,Control-42,Logging,Critical,Enable,Mitigated,enabled=False,enabled=False,2026-02-02 10:54:40,10,Elena Rodriguez,elena.rodriguez@company.com,Aditya Lewis,aditya.lewis@company.com,Troubleshooting,GD,True,False,70,"{""severity"": 40, ""status"": 5, ""change_type"": -5, ""regression"": 20, ""off_hours"": 0, ""compliance_impact"": 10}",CRITICAL_DRIFT
DRF00219,Control-51,DLP,Medium,Enable,Mitigated,enabled=False,enabled=True,2026-02-03 10:54:40,10,Amara Thomas,amara.thomas@company.com,Brian Verma,brian.verma@company.com,Emergency Fix,CI,False,False,25,"{""severity"": 15, ""status"": 5, ""change_type"": -5, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",BENIGN
DRF00325,Control-95,Access_Control,Low,Disable,Drifted,enabled=False,enabled=True,2026-02-03 10:54:40,10,Nisha Lewis,nisha.lewis@company.com,Riya Kumar,riya.kumar@company.com,Troubleshooting,CI,False,False,70,"{""severity"": 5, ""status"": 30, ""change_type"": 25, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",MEDIUM_DRIFT
DRF00358,Control-55,Cloud_Security,Medium,Update,Under_Review,enabled=True,enabled=True,2026-02-03 10:54:40,10,George Bhat,george.bhat@company.com,Nicholas Lopez,nicholas.lopez@company.com,Emergency Fix,NI,False,False,45,"{""severity"": 15, ""status"": 15, ""change_type"": 5, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",MEDIUM_DRIFT
DRF00177,Control-97,Encryption,Critical,Modify,Remediated,enabled=True,enabled=True,2026-02-03 10:54:40,10,Charles Rao,charles.rao@company.com,William Sharma,william.sharma@company.com,Policy Change,CI,False,False,50,"{""severity"": 40, ""status"": -10, ""change_type"": 10, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",HIGH_DRIFT
DRF00103,Control-26,Encryption,Medium,Rollback,Compliant,enabled=True,enabled=False,2026-02-03 10:54:40,10,Maria Singh,maria.singh@company.com,Paul Pillai,paul.pillai@company.com,Performance Tuning,GD,True,False,25,"{""severity"": 15, ""status"": -10, ""change_type"": 0, ""regression"": 10, ""off_hours"": 0, ""compliance_impact"": 10}",BENIGN
DRF00091,Control-40,Cloud_Security,Medium,Disable,Remediated,enabled=False,enabled=True,2026-02-03 10:54:40,10,Isha Gonzalez,isha.gonzalez@company.com,Raja Jones,raja.jones@company.com,Emergency Fix,CI,False,False,40,"{""severity"": 15, ""status"": -10, ""change_type"": 25, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",MEDIUM_DRIFT
DRF00440,Control-4,Network_Segmentation,Medium,Modify,Mitigated,enabled=True,enabled=True,2026-02-03 10:54:40,10,Stephen Patel,stephen.patel@company.com,William Clark,william.clark@company.com,Emergency Fix,,False,False,30,"{""severity"": 15, ""status"": 5, ""change_type"": 10, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 0}",MEDIUM_DRIFT
DRF00231,Control-19,Access_Control,Low,Disable,Under_Review,enabled=True,enabled=True,2026-02-04 10:54:40,10,Nisha Jones,nisha.jones@company.com,Richard Lee,richard.lee@company.com,Emergency Fix,IS,False,False,55,"{""severity"": 5, ""status"": 15, ""change_type"": 25, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",MEDIUM_DRIFT
DRF00439,Control-17,Access_Control,Critical,Disable,Under_Review,enabled=True,enabled=False,2026-02-04 10:54:40,10,Robert Perez,robert.perez@company.com,Timothy Williams,timothy.williams@company.com,Security Update,,True,False,100,"{""severity"": 40, ""status"": 15, ""change_type"": 25, ""regression"": 20, ""off_hours"": 0, ""compliance_impact"": 0}",CRITICAL_DRIFT
DRF00090,Control-5,Endpoint,High,Rollback,Compliant,enabled=False,enabled=False,2026-02-04 10:54:40,10,William Williams,william.williams@company.com,Anthony Kumar,anthony.kumar@company.com,Emergency Fix,PC,True,False,50,"{""severity"": 30, ""status"": -10, ""change_type"": 0, ""regression"": 20, ""off_hours"": 0, ""compliance_impact"": 10}",HIGH_DRIFT
DRF00075,Control-86,Data_Protection,Low,Rollback,Under_Review,enabled=True,enabled=True,2026-02-04 10:54:40,10,Charles Gupta,charles.gupta@company.com,Anthony Mishra,anthony.mishra@company.com,Performance Tuning,PC,False,False,30,"{""severity"": 5, ""status"": 15, ""change_type"": 0, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",MEDIUM_DRIFT
DRF00328,Control-12,Cloud_Security,Info,Enable,Compliant,enabled=False,enabled=True,2026-02-05 10:54:40,10,Christopher Sanchez,christopher.sanchez@company.com,Neha Iyer,neha.iyer@company.com,Security Update,IS,False,False,0,"{""severity"": 0, ""status"": -10, ""change_type"": -5, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",BENIGN
DRF00144,Control-8,Encryption,Critical,Enable,Mitigated,enabled=False,enabled=True,2026-02-05 10:54:40,10,Akshay Reddy,akshay.reddy@company.com,Daniel Ramirez,daniel.ramirez@company.com,Emergency Fix,,False,False,40,"{""severity"": 40, ""status"": 5, ""change_type"": -5, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 0}",MEDIUM_DRIFT
DRF00201,Control-75,DLP,Low,Enable,Compliant,enabled=True,enabled=False,2026-02-05 10:54:40,10,Pooja Patel,pooja.patel@company.com,Varun Verma,varun.verma@company.com,Troubleshooting,IS,True,False,0,"{""severity"": 5, ""status"": -10, ""change_type"": -5, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",BENIGN
DRF00460,Control-50,Access_Control,High,Modify,Compliant,enabled=True,enabled=True,2026-02-05 10:54:40,10,Stephen Sharma,stephen.sharma@company.com,Joseph Martinez,joseph.martinez@company.com,Security Update,,False,False,30,"{""severity"": 30, ""status"": -10, ""change_type"": 10, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 0}",MEDIUM_DRIFT
DRF00497,Control-10,Cloud_Security,High,Update,Compliant,enabled=False,enabled=False,2026-02-05 10:54:40,10,Kenneth Wilson,kenneth.wilson@company.com,Shruti Ramirez,shruti.ramirez@company.com,Policy Change,PC,True,False,55,"{""severity"": 30, ""status"": -10, ""change_type"": 5, ""regression"": 20, ""off_hours"": 0, ""compliance_impact"": 10}",HIGH_DRIFT
DRF00057,Control-76,Cloud_Security,Critical,Rollback,Mitigated,enabled=True,enabled=True,2026-02-05 10:54:40,10,Stephen Menon,stephen.menon@company.com,Rohan Wilson,rohan.wilson@company.com,Emergency Fix,IS,False,False,55,"{""severity"": 40, ""status"": 5, ""change_type"": 0, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",HIGH_DRIFT
DRF00318,Control-86,Access_Control,Low,Rollback,Drifted,enabled=True,enabled=True,2026-02-05 10:54:40,10,Diya Kumar,diya.kumar@company.com,Yuki Sharma,yuki.sharma@company.com,Policy Change,CI,False,False,45,"{""severity"": 5, ""status"": 30, ""change_type"": 0, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",MEDIUM_DRIFT
DRF00277,Control-20,Cloud_Security,Info,Modify,Remediated,enabled=True,enabled=False,2026-02-06 10:54:40,10,Donald Jackson,donald.jackson@company.com,Brian Johnson,brian.johnson@company.com,Policy Change,PC,True,False,10,"{""severity"": 0, ""status"": -10, ""change_type"": 10, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",BENIGN
DRF00262,Control-65,Endpoint,Low,Update,Remediated,enabled=False,enabled=True,2026-02-06 10:54:40,10,Aditya Singh,aditya.singh@company.com,Christopher Williams,christopher.williams@company.com,Performance Tuning,PC,False,False,10,"{""severity"": 5, ""status"": -10, ""change_type"": 5, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",BENIGN
DRF00004,Control-14,Network_Segmentation,Critical,Remove,Remediated,enabled=False,enabled=True,2026-02-06 10:54:40,10,Nicholas Moore,nicholas.moore@company.com,Riya Kumar,riya.kumar@company.com,Emergency Fix,,False,False,50,"{""severity"": 40, ""status"": -10, ""change_type"": 20, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 0}",HIGH_DRIFT
DRF00073,Control-59,Access_Control,Medium,Enable,Drifted,enabled=False,enabled=False,2026-02-06 10:54:40,10,Jason Menon,jason.menon@company.com,Leila Taylor,leila.taylor@company.com,Security Update,PC,True,False,60,"{""severity"": 15, ""status"": 30, ""change_type"": -5, ""regression"": 10, ""off_hours"": 0, ""compliance_impact"": 10}",MEDIUM_DRIFT
DRF00393,Control-42,Cloud_Security,Medium,Enable,Under_Review,enabled=False,enabled=False,2026-02-06 10:54:40,10,Amitabh Verma,amitabh.verma@company.com,Daniel Taylor,daniel.taylor@company.com,Troubleshooting,,True,False,35,"{""severity"": 15, ""status"": 15, ""change_type"": -5, ""regression"": 10, ""off_hours"": 0, ""compliance_impact"": 0}",MEDIUM_DRIFT
DRF00166,Control-51,Access_Control,Low,Rollback,Mitigated,enabled=False,enabled=False,2026-02-06 10:54:40,10,Michael Johnson,michael.johnson@company.com,Nadia Johnson,nadia.johnson@company.com,Performance Tuning,,True,False,10,"{""severity"": 5, ""status"": 5, ""change_type"": 0, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 0}",BENIGN
DRF00043,Control-17,Data_Protection,High,Rollback,Remediated,enabled=False,enabled=True,2026-02-06 10:54:40,10,Robert Thompson,robert.thompson@company.com,Jason Gupta,jason.gupta@company.com,Emergency Fix,,False,False,20,"{""severity"": 30, ""status"": -10, ""change_type"": 0, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 0}",BENIGN
DRF00490,Control-11,Vulnerability,High,Rollback,Compliant,enabled=True,enabled=True,2026-02-06 10:54:40,10,Rajesh Martin,rajesh.martin@company.com,Anthony Brown,anthony.brown@company.com,Troubleshooting,,False,False,20,"{""severity"": 30, ""status"": -10, ""change_type"": 0, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 0}",BENIGN
DRF00065,Control-74,Logging,High,Disable,Drifted,enabled=True,enabled=True,2026-02-07 10:54:40,10,Neha Anderson,neha.anderson@company.com,Daniel Bhat,daniel.bhat@company.com,Policy Change,GD,False,False,95,"{""severity"": 30, ""status"": 30, ""change_type"": 25, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",HIGH_DRIFT
DRF00031,Control-99,Firewall,Medium,Remove,Under_Review,enabled=True,enabled=False,2026-02-07 10:54:40,10,Daniel Verma,daniel.verma@company.com,Yuki Gupta,yuki.gupta@company.com,Emergency Fix,PC,True,False,70,"{""severity"": 15, ""status"": 15, ""change_type"": 20, ""regression"": 10, ""off_hours"": 0, ""compliance_impact"": 10}",MEDIUM_DRIFT
DRF00261,Control-78,Access_Control,High,Rollback,Mitigated,enabled=True,enabled=True,2026-02-07 10:54:40,10,Yuki Bhat,yuki.bhat@company.com,Sanjana Kumar,sanjana.kumar@company.com,Policy Change,NI,False,False,45,"{""severity"": 30, ""status"": 5, ""change_type"": 0, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",MEDIUM_DRIFT
DRF00431,Control-63,Logging,Info,Update,Mitigated,enabled=True,enabled=True,2026-02-07 10:54:40,10,David Nair,david.nair@company.com,Arjun Martin,arjun.martin@company.com,Emergency Fix,,False,False,10,"{""severity"": 0, ""status"": 5, ""change_type"": 5, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 0}",BENIGN
DRF00129,Control-70,DLP,Medium,Update,Under_Review,enabled=True,enabled=False,2026-02-07 10:54:40,10,Sanjana Reddy,sanjana.reddy@company.com,Sanjana Williams,sanjana.williams@company.com,Performance Tuning,CI,True,False,55,"{""severity"": 15, ""status"": 15, ""change_type"": 5, ""regression"": 10, ""off_hours"": 0, ""compliance_impact"": 10}",MEDIUM_DRIFT
DRF00078,Control-73,DLP,Medium,Enable,Compliant,enabled=False,enabled=True,2026-02-07 10:54:40,10,Sophia Jackson,sophia.jackson@company.com,Aditya Ghosh,aditya.ghosh@company.com,Troubleshooting,CI,False,False,10,"{""severity"": 15, ""status"": -10, ""change_type"": -5, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",BENIGN
DRF00251,Control-19,Network_Segmentation,Medium,Modify,Compliant,enabled=False,enabled=True,2026-02-07 10:54:40,10,Anthony Ramirez,anthony.ramirez@company.com,Thomas Brown,thomas.brown@company.com,Performance Tuning,NI,False,False,25,"{""severity"": 15, ""status"": -10, ""change_type"": 10, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",BENIGN
